image_name,prompt,source
person_131.png,"portrait of a happy proud father art by greg rutkowski, tooth wu and wlop, bright masterpiece ",diffusiondb/stable-diffusion
person_132.png,"only with red, a red faceless king portrait, in a red throne room, a red majestic kingdom but decadent, many skeletons, in the style of beksinski, parts by edward hopper, parts by michael sowa, parts by yue minjun, intricate composition by bosch, red by caravaggio, highly quality, highly detailed, masterpiece, red light, artstation, 4 k",diffusiondb/stable-diffusion
person_133.png,"cute, hyperrealist, realism oil painting, portrait photograph of a lifelike irl fullbody anime girl that is dressed in medieval steel knight armor, vibrant, long wavy hair, youthful, exposed tummy, unreal engine, highly rendered, cottagecore, readable, extremely detailed, trending on artstation, sharp focus, 4 k, by artgerm ",diffusiondb/stable-diffusion
person_134.png,a 1 7 0 0 s oil painting of a tyrannosaurus rex wearing a nobleman's clothing ,diffusiondb/stable-diffusion
person_135.png,"a medical illustration of a human heart, beautiful shaped glass sculpture made of fire lava frosted glass with light orange white tint. studio lighting, high resolution, high quality, very detailed, sculpture on a pedestal ",diffusiondb/stable-diffusion
person_136.png,"small chubby groot kid, in a pot, yellow eyes, head mandrake!! head with leaves!!! small flowers, in the!! herbology, on the table!!! in greenhouse!!!, in ray of light from the window!!, blender, sharp focus, matte painting, by kinkade, by artgerm ",diffusiondb/stable-diffusion
person_137.png,"upper body portrait, enormous scaly eye sockets. gummy smile, dull teeth and a coarse tongue, warped ears, angular head, web - like large antlers, muscular body, stone - like wood - like skin and spiked tail, art by artgerm and greg rutkowski ",diffusiondb/stable-diffusion
person_138.png,"5 5 mm macro close up photo of a house made of a large magical amanita muscaria mushroom, with a door and windows, in a magical forest. dof. bokeh. by artgerm and luis royo. highly detailed 8 k. intricate. lifelike. soft light. cinematic processing ",diffusiondb/stable-diffusion
person_139.png,"portrait of scary alien, salvador dali style ",diffusiondb/stable-diffusion
person_140.png,"5 5 mm macro photo of a house made of a large magical amanita muscaria mushroom, with a door and windows, in a magical forest. dof. bokeh. by artgerm and luis royo. highly detailed 8 k. intricate. lifelike. soft light. cinematic processing ",diffusiondb/stable-diffusion
person_141.png,"european manor, in the forest, night, moonlight, stunning, light flowing through the windows, marble, colonnades, detailed, by luis royo, by pixar, by myazaki, gothic, final fantasy, fantasy, medieval ",diffusiondb/stable-diffusion
person_142.png,"very detailed portrait of a majestic lebron james, dressed in a spacesuit, sci - fi, futuristic, details, intricate, octane render, redshift, smooth, illustration, fairy lighting, stars and planets in the background, hyperrealistic, by dmitry prozorov, loish, and wlop, trending on artstation, hyperdetailed, hyperrealism ",diffusiondb/stable-diffusion
person_143.png,"european mansion, in the forest, night, moonlight, stunning, light flowing through the windows, marble, colonnades, detailed, by luis royo, by pixar, by myazaki, gothic, final fantasy, fantasy, medieval ",diffusiondb/stable-diffusion
person_144.png,"only with red, a red faceless king, a red majestic kingdom but decadent, many skeletons, in the style of beksinski, parts by edward hopper, parts by michael sowa, parts by yue minjun, intricate and mindblowing composition by bosch, red by caravaggio, high quality, high details, masterpiece, red light, artstation, 4 k ",diffusiondb/stable-diffusion
person_145.png,"schoolgirl face by 司 机 and 黄 凤 年 啊, fine details, trending on artstation. nexon, tencent, netease, huaban ",diffusiondb/stable-diffusion
person_146.png,"look at how many tiny lemons i can fit inside my mouth! selfie, instagram photo ",diffusiondb/stable-diffusion
person_147.png,"portrait of a santa wearing a traditional red cloth, close up, cyperpunk, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, cinematic lighting, illustration, cgsociety ",diffusiondb/stable-diffusion
person_148.png,"dark cyborg assassin! cloak armour made of intricate complex circuitry and iridescent microchips, black cape, warrior, colorful, intricate linework, gothic baroque, athletic stance, human face, magical, realistic oil painting, cgsociety, artstation, rutkowski, wlop, chebokha, artgerm, shinkai ",diffusiondb/stable-diffusion
person_149.png,"portrait of a santa wearing a traditional red cloth, close up, technological style, cyperpunk, cyborg assassin! cloak armour made of intricate complex circuitry and iridescent microchips, black cape, warrior, colorful, intricate linework, gothic baroque, athletic stance, human face, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, cinematic lighting, illustration,",diffusiondb/stable-diffusion
