image_name,prompt,source
item_130.png,"beautiful oil painting of tracer from the game overwatch in the style of mark arian, standing alone in grassy field, smiling while the sun shines down, feminine face, light rays, radiant quality, 4 k, brush strokes, anatomically accurate face, beautiful eyes, peaceful atmosphere, artstation, heavenly glow, tracer overwatch, tracer face, detailed face, smiling, tracer vizor, ",diffusiondb/stable-diffusion
item_131.png,"a beautiful oil painting of tracer from the game overwatch in the style of delphin enjolras, standing alone in grassy field, smiling while the sun shines down, feminine face, light rays, radiant quality, 4 k, brush strokes, beautiful eyes, peaceful atmosphere, artstation, heavenly glow, tracer overwatch, tracer face, detailed face, smiling, tracer vizor, ",diffusiondb/stable-diffusion
item_132.png,"new overwatch hero concept art, penguin with red scarf, game concept art ",diffusiondb/stable-diffusion
item_133.png,"highly detailed portrait of a warrior redhead woman, elden ring, stephen bliss, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment ",diffusiondb/stable-diffusion
item_134.png,"highly detailed portrait of a warrior redhead woman, elden ring, stephen bliss, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment ",diffusiondb/stable-diffusion
item_135.png,"a pin up and beautiful fashion dreamlke japan girl with lv jewelry, character art, art by artgerm, wlop, loish, hyperdetailed, 8 k realistic, symmetrical, global illumination, radiant light, frostbite 3 engine, cryengine, dof, trending on artstation, digital art, chanel, dior, detailed background ",diffusiondb/stable-diffusion
item_136.png,trump standing in front of the white house watching it burn ,diffusiondb/stable-diffusion
item_137.png,trump standing watching the white house burn ,diffusiondb/stable-diffusion
item_138.png,"digital artwork of tracer from the game overwatch, standing in grassy field, smiling while the sun shines down, ",diffusiondb/stable-diffusion
item_139.png,"ninja casual clothes, baggy, concept art, render ",diffusiondb/stable-diffusion
item_140.png,"special forces soldier with ukrainian blue and yellow flag watching red square burn, masculine figure, d & d, fantasy, bright atmosphere, volumetric lights, intricate, elegant, extremely detailed, digital painting, artstation, concept art, matte, smooth, sharp focus, hyper realistic, illustration, art by artgerm and greg rutkowski and alphonse mucha ",diffusiondb/stable-diffusion
item_141.png,"tracer overwatch, yellow hair, attractive look, sticks out her tongue, winks her eye, dressed in a yellow bikini, full length, wide hips, overlooking the beach, digital painting, realism ",diffusiondb/stable-diffusion
item_142.png,"special forces soldier with ukrainian blue and yellow shoulder patch on the foreground watching red square kremlin burn in the background, d & d, fantasy, bright atmosphere, volumetric lights, intricate, elegant, extremely detailed, digital painting, artstation, concept art, matte, smooth, sharp focus, hyper realistic, illustration, art by artgerm and greg rutkowski and alphonse mucha ",diffusiondb/stable-diffusion
item_143.png,"special forces soldier with ukrainian blue and yellow shoulder patch on the foreground watching red square kremlin burn in the background, d & d, fantasy, bright atmosphere, volumetric lights, intricate, elegant, extremely detailed, digital painting, artstation, concept art, matte, smooth, sharp focus, hyper realistic, illustration, art by artgerm and greg rutkowski and alphonse mucha ",diffusiondb/stable-diffusion
item_144.png,"a photograph of a beautiful gothic instagram model by tom bagshaw, technicolor, loish ",diffusiondb/stable-diffusion
item_145.png,"eye color green, hair color, green, face without mask a girl with, overwatch tracer, with a very beautiful symmetrical face, a smile on her face, tanned skin, in a yellow bikini, against the background of a sea beach, in art style, high detail, digital painting, hyperrealism ",diffusiondb/stable-diffusion
item_146.png,"overwatch tracer, with a very beautiful symmetrical face, a smile on her face, tanned skin, in a yellow bikini, against the background of a sea beach, in art style, eye color green, hair color, green, high detail, digital painting, hyperrealism ",diffusiondb/stable-diffusion
item_147.png,"overwatch tracer, with a very beautiful symmetrical face, a smile on her face, tanned skin, in a yellow bikini, against the background of a sea beach, in art style, eye color green, hair color, green, high detail, digital painting, hyperrealism ",diffusiondb/stable-diffusion
item_148.png,"overwatch tracer, with a very beautiful symmetrical face, a smile on her face, tanned skin, in a yellow bikini, against the background of a sea beach, in art style, eye color green, hair color, green, high detail, digital painting, hyperrealism ",diffusiondb/stable-diffusion
item_149.png,"overwatch tracer, with a very beautiful symmetrical face, a smile on her face, tanned skin, in a yellow bikini, against the background of a sea beach, in art style, eye color green, hair color, green, high detail, digital painting, hyperrealism ",diffusiondb/stable-diffusion
